gene,reads_b,sample,population,reads_B,total_reads,median_expression,lfc,missense_muts,stop_gain_id,stop_loss_id,all_nonsyn_muts
LOC105193871,16,114CQH,south_america,10,26,30.5,-0.628031222613042,0,0,0,0
LOC105193871,46,111BQT,south_america,37,83,30.5,-0.306661338234052,0,0,0,0
LOC105193871,36,SBSb-virgin-queens-4,taiwan,32,68,30.5,-0.165059246270496,0,0,0,0
LOC105193871,22,114W,south_america,11,33,30.5,-0.938599455335857,0,0,0,0
LOC105193871,38,SBSb-virgin-queens-2,taiwan,35,73,30.5,-0.115477217419936,0,0,0,0
LOC105193871,13,43QT,south_america,10,23,30.5,-0.347923303420307,0,0,0,0
LOC105193871,36,43QA,south_america,30,66,30.5,-0.255257055242075,0,0,0,0
LOC105193871,29,112W,south_america,28,57,30.5,-0.0489096004809464,0,0,0,0
LOC105193871,26,3QA,south_america,22,48,30.5,-0.231325546106456,0,0,0,0
LOC105194381,1,114CQA,south_america,0,1,24,-1,0,0,0,0
LOC105194381,53,SBSb-virgin-queens-4,taiwan,46,99,24,-0.200298650485831,0,0,0,0
LOC105194381,50,SBSb-virgin-queens-3,taiwan,45,95,24,-0.148863385914483,0,0,0,0
LOC105194381,1,3BW,south_america,1,2,24,0,0,0,0,0
LOC105194381,78,SBSb-virgin-queens-2,taiwan,22,100,24,-1.78021879212009,0,0,0,0
LOC105194381,9,3QA,south_america,16,25,24,0.765534746362977,0,0,0,0
LOC105194381,25,112BQT,south_america,40,65,24,0.657112286476991,0,0,0,0
LOC105194381,7,112BQH,south_america,12,19,24,0.700439718141092,0,0,0,0
LOC105194381,0,43QT,south_america,21,21,24,4.4594316186373,0,0,0,0
LOC105194381,0,43QH,south_america,3,3,24,2,0,0,0,0
LOC105194381,0,3QT,south_america,1,1,24,1,0,0,0,0
LOC105194381,12,Queen1,north_america,7,19,24,-0.700439718141092,0,0,0,0
LOC105194381,63,SBSb-virgin-queens-1,taiwan,21,84,24,-1.5405683813627,0,0,0,0
LOC105194381,14,Queen3,north_america,11,25,24,-0.321928094887362,0,0,0,0
LOC105194381,0,43QA,south_america,40,40,24,5.35755200461808,0,0,0,0
LOC105194381,7,3QH,south_america,4,11,24,-0.678071905112638,0,0,0,0
LOC105194381,14,Queen4,north_america,10,24,24,-0.447458976971221,0,0,0,0
LOC105194381,18,118QH,south_america,10,28,24,-0.788495894806288,0,0,0,0
LOC105194381,13,Queen6,north_america,11,24,24,-0.222392421336448,0,0,0,0
LOC105194381,13,Queen5,north_america,9,22,24,-0.485426827170242,0,0,0,0
LOC105194381,71,112BQA,south_america,56,127,24,-0.337034987277571,0,0,0,0
LOC105194381,31,111BQH,south_america,0,31,24,-5,0,0,0,0
LOC105194381,18,Queen2,north_america,15,33,24,-0.247927513443586,0,0,0,0
LOC105194381,0,43CW,south_america,14,14,24,3.90689059560852,0,0,0,0
LOC105194381,33,28W,south_america,17,50,24,-0.917537839808027,0,0,0,0
LOC105194381,1,112W,south_america,1,2,24,0,0,0,0,0
LOC105194381,10,104W,south_america,10,20,24,0,0,0,0,0
LOC105194381,4,114CQH,south_america,6,10,24,0.485426827170242,0,0,0,0
LOC105194381,130,111BQA,south_america,0,130,24,-7.03342300153745,0,0,0,0
LOC105194381,53,111BQT,south_america,0,53,24,-5.75488750216347,0,0,0,0
LOC105194381,10,118QA,south_america,7,17,24,-0.459431618637297,0,0,0,0
LOC105194381,16,118QT,south_america,16,32,24,0,0,0,0,0
LOC105194381,13,114CQT,south_america,7,20,24,-0.807354922057604,0,0,0,0
LOC105194381,9,114W,south_america,9,18,24,0,0,0,0,0
LOC105194416,14,Queen5,north_america,17,31,47,0.263034405833794,0,0,0,0
LOC105194416,76,SBSb-virgin-queens-3,taiwan,55,131,47,-0.459431618637297,0,0,0,0
LOC105194416,87,SBSb-virgin-queens-1,taiwan,70,157,47,-0.309684499132615,0,0,0,0
LOC105194416,22,Queen2,north_america,21,43,47,-0.0641303374197156,0,0,0,0
LOC105194416,19,Queen1,north_america,18,37,47,-0.0740005814437769,0,0,0,0
LOC105194416,28,Queen6,north_america,23,51,47,-0.273018494406416,0,0,0,0
LOC105194416,20,Queen3,north_america,16,36,47,-0.304854581528421,0,0,0,0
LOC105194416,75,SBSb-virgin-queens-4,taiwan,56,131,47,-0.415037499278844,0,0,0,0
LOC105194416,85,SBSb-virgin-queens-2,taiwan,62,147,47,-0.448984831202182,0,0,0,0
LOC105194416,24,Queen4,north_america,18,42,47,-0.395928676331139,0,0,0,0
LOC105194434,35,Queen2,north_america,7,42,40,-2.16992500144231,0,0,0,0
LOC105194434,32,Queen3,north_america,5,37,40,-2.4594316186373,0,0,0,0
LOC105194434,87,SBSb-virgin-queens-2,taiwan,8,95,40,-3.28950661719498,0,0,0,0
LOC105194434,33,Queen1,north_america,5,38,40,-2.50250034052918,0,0,0,0
LOC105194434,26,Queen6,north_america,5,31,40,-2.16992500144231,0,0,0,0
LOC105194434,64,SBSb-virgin-queens-3,taiwan,4,68,40,-3.70043971814109,0,0,0,0
LOC105194434,18,Queen5,north_america,2,20,40,-2.66296501272243,0,0,0,0
LOC105194434,64,SBSb-virgin-queens-4,taiwan,2,66,40,-4.4374053123073,0,0,0,0
LOC105194434,33,Queen4,north_america,5,38,40,-2.50250034052918,0,0,0,0
LOC105194434,62,SBSb-virgin-queens-1,taiwan,8,70,40,-2.8073549220576,0,0,0,0
LOC105194441,4,Queen6,north_america,2,6,9.5,-0.736965594166206,0,0,0,0
LOC105194441,25,SBSb-virgin-queens-1,taiwan,9,34,9.5,-1.37851162325373,0,0,0,0
LOC105194441,8,Queen1,north_america,1,9,9.5,-2.16992500144231,0,0,0,0
LOC105194441,6,SBSb-virgin-queens-2,taiwan,5,11,9.5,-0.222392421336448,0,0,0,0
LOC105194441,11,SBSb-virgin-queens-4,taiwan,3,14,9.5,-1.58496250072116,0,0,0,0
LOC105194441,4,Queen5,north_america,1,5,9.5,-1.32192809488736,0,0,0,0
LOC105194441,4,Queen4,north_america,4,8,9.5,0,0,0,0,0
LOC105194441,4,Queen2,north_america,1,5,9.5,-1.32192809488736,0,0,0,0
LOC105194441,9,Queen3,north_america,1,10,9.5,-2.32192809488736,0,0,0,0
LOC105194441,14,SBSb-virgin-queens-3,taiwan,10,24,9.5,-0.447458976971221,0,0,0,0
LOC105194453,19,104W,south_america,15,34,34.5,-0.321928094887362,2,0,0,2
LOC105194453,13,43QH,south_america,0,13,34.5,-3.8073549220576,2,0,0,2
LOC105194453,106,43QT,south_america,0,106,34.5,-6.74146698640115,2,0,0,2
LOC105194453,16,Queen3,north_america,22,38,34.5,0.436099114806674,2,0,0,2
LOC105194453,76,111BQT,south_america,47,123,34.5,-0.681824039973745,2,0,0,2
LOC105194453,50,43QA,south_america,0,50,34.5,-5.6724253419715,2,0,0,2
LOC105194453,0,3QA,south_america,26,26,34.5,4.75488750216347,2,0,0,2
LOC105194453,20,118QA,south_america,24,44,34.5,0.251538766995964,2,0,0,2
LOC105194453,29,112W,south_america,23,52,34.5,-0.321928094887362,2,0,0,2
LOC105194453,5,111BQH,south_america,5,10,34.5,0,2,0,0,2
LOC105194453,14,Queen5,north_america,10,24,34.5,-0.447458976971221,2,0,0,2
LOC105194453,18,Queen4,north_america,16,34,34.5,-0.160464672193246,2,0,0,2
LOC105194453,0,3QH,south_america,6,6,34.5,2.8073549220576,2,0,0,2
LOC105194453,21,28W,south_america,20,41,34.5,-0.0671141958585369,2,0,0,2
LOC105194453,2,3BW,south_america,2,4,34.5,0,2,0,0,2
LOC105194453,11,Queen6,north_america,14,25,34.5,0.321928094887362,2,0,0,2
LOC105194453,39,112BQT,south_america,29,68,34.5,-0.415037499278844,2,0,0,2
LOC105194453,134,111BQA,south_america,108,242,34.5,-0.308631272273904,2,0,0,2
LOC105194453,18,114CQT,south_america,16,34,34.5,-0.160464672193246,2,0,0,2
LOC105194453,21,Queen2,north_america,14,35,34.5,-0.552541023028779,2,0,0,2
LOC105194453,6,114CQH,south_america,7,13,34.5,0.192645077942396,2,0,0,2
LOC105194453,14,Queen1,north_america,17,31,34.5,0.263034405833794,2,0,0,2
LOC105194453,25,43CW,south_america,0,25,34.5,-4.70043971814109,2,0,0,2
LOC105194453,11,114W,south_america,12,23,34.5,0.115477217419936,2,0,0,2
LOC105194453,77,SBSb-virgin-queens-4,taiwan,61,138,34.5,-0.331205908475373,2,0,0,2
LOC105194453,68,118QT,south_america,44,112,34.5,-0.616671360448494,2,0,0,2
LOC105194453,63,SBSb-virgin-queens-1,taiwan,41,104,34.5,-0.60768257722124,2,0,0,2
LOC105194453,5,112BQH,south_america,4,9,34.5,-0.263034405833794,2,0,0,2
LOC105194453,40,114CQA,south_america,29,69,34.5,-0.450661409009565,2,0,0,2
LOC105194453,70,SBSb-virgin-queens-3,taiwan,56,126,34.5,-0.31685710533994,2,0,0,2
LOC105194453,9,118QH,south_america,13,22,34.5,0.485426827170242,2,0,0,2
LOC105194453,119,112BQA,south_america,109,228,34.5,-0.125530882083859,2,0,0,2
LOC105194453,1,3QT,south_america,32,33,34.5,4.04439411935845,2,0,0,2
LOC105194453,96,SBSb-virgin-queens-2,taiwan,73,169,34.5,-0.390459476558178,2,0,0,2
LOC105194461,4,SBSb-virgin-queens-2,taiwan,6,10,8,0.485426827170242,0,0,0,0
LOC105194461,4,SBSb-virgin-queens-3,taiwan,6,10,8,0.485426827170242,0,0,0,0
LOC105194461,4,SBSb-virgin-queens-1,taiwan,2,6,8,-0.736965594166206,0,0,0,0
LOC105194461,4,SBSb-virgin-queens-4,taiwan,3,7,8,-0.321928094887362,0,0,0,0
LOC105194461,2,Queen5,north_america,2,4,8,0,0,0,0,0
LOC105194461,6,Queen3,north_america,2,8,8,-1.22239242133645,0,0,0,0
LOC105194461,6,Queen1,north_america,5,11,8,-0.222392421336448,0,0,0,0
LOC105194461,4,Queen2,north_america,4,8,8,0,0,0,0,0
LOC105194461,4,Queen4,north_america,4,8,8,0,0,0,0,0
LOC105194461,2,Queen6,north_america,5,7,8,1,0,0,0,0
LOC105194495,154,SBSb-virgin-queens-3,taiwan,130,284,32.5,-0.242701403736787,0,0,0,0
LOC105194495,689,SBSb-virgin-queens-1,taiwan,232,921,32.5,-1.56626640701125,0,0,0,0
LOC105194495,29,Queen6,north_america,14,43,32.5,-1,0,0,0,0
LOC105194495,18,Queen4,north_america,2,20,32.5,-2.66296501272243,0,0,0,0
LOC105194495,89,SBSb-virgin-queens-4,taiwan,75,164,32.5,-0.243925582886089,0,0,0,0
LOC105194495,3,Queen3,north_america,3,6,32.5,0,0,0,0,0
LOC105194495,190,SBSb-virgin-queens-2,taiwan,116,306,32.5,-0.707064108452344,0,0,0,0
LOC105194495,12,Queen2,north_america,10,22,32.5,-0.241008099503795,0,0,0,0
LOC105194495,9,Queen5,north_america,1,10,32.5,-2.32192809488736,0,0,0,0
LOC105194495,1,Queen1,north_america,1,2,32.5,0,0,0,0,0
LOC105194501,10,SBSb-virgin-queens-1,taiwan,10,20,17,0,0,0,0,0
LOC105194501,6,SBSb-virgin-queens-2,taiwan,0,6,17,-2.8073549220576,0,0,0,0
LOC105194501,11,SBSb-virgin-queens-4,taiwan,15,26,17,0.415037499278844,0,0,0,0
LOC105194501,3,Queen4,north_america,1,4,17,-1,0,0,0,0
LOC105194501,7,Queen5,north_america,3,10,17,-1,0,0,0,0
LOC105194501,21,Queen3,north_america,2,23,17,-2.87446911791614,0,0,0,0
LOC105194501,37,Queen2,north_america,7,44,17,-2.24792751344359,0,0,0,0
LOC105194501,11,Queen1,north_america,3,14,17,-1.58496250072116,0,0,0,0
LOC105194501,0,Queen6,north_america,2,2,17,1.58496250072116,0,0,0,0
LOC105194501,13,SBSb-virgin-queens-3,taiwan,7,20,17,-0.807354922057604,0,0,0,0
LOC105194585,8,43CW,south_america,8,16,18,0,3,0,0,3
LOC105194585,10,28W,south_america,5,15,18,-0.874469117916141,3,0,0,3
LOC105194585,10,118QT,south_america,11,21,18,0.125530882083859,3,0,0,3
LOC105194585,8,112W,south_america,8,16,18,0,3,0,0,3
LOC105194585,18,3QT,south_america,20,38,18,0.144389909335175,3,0,0,3
LOC105194585,12,112BQT,south_america,10,22,18,-0.241008099503795,3,0,0,3
LOC105194585,4,118QH,south_america,5,9,18,0.263034405833794,3,0,0,3
LOC105194585,12,43QT,south_america,6,18,18,-0.893084796083488,3,0,0,3
LOC105194585,1,3BW,south_america,5,6,18,1.58496250072116,3,0,0,3
LOC105194585,1,112BQH,south_america,0,1,18,-1,3,0,0,3
LOC105194585,16,SBSb-virgin-queens-4,taiwan,12,28,18,-0.387023123109247,3,0,0,3
LOC105194585,11,Queen1,north_america,12,23,18,0.115477217419936,3,0,0,3
LOC105194585,10,SBSb-virgin-queens-1,taiwan,9,19,18,-0.137503523749935,3,0,0,3
LOC105194585,14,3QA,south_america,23,37,18,0.678071905112638,3,0,0,3
LOC105194585,12,Queen2,north_america,11,23,18,-0.115477217419936,3,0,0,3
LOC105194585,19,111BQT,south_america,26,45,18,0.432959407276106,3,0,0,3
LOC105194585,44,112BQA,south_america,29,73,18,-0.584962500721156,3,0,0,3
LOC105194585,8,43QA,south_america,8,16,18,0,3,0,0,3
LOC105194585,6,118QA,south_america,9,15,18,0.514573172829758,3,0,0,3
LOC105194585,13,SBSb-virgin-queens-3,taiwan,9,22,18,-0.485426827170242,3,0,0,3
LOC105194585,2,114W,south_america,4,6,18,0.736965594166206,3,0,0,3
LOC105194585,9,Queen5,north_america,8,17,18,-0.15200309344505,3,0,0,3
LOC105194585,11,Queen4,north_america,11,22,18,0,3,0,0,3
LOC105194585,2,43QH,south_america,0,2,18,-1.58496250072116,3,0,0,3
LOC105194585,18,SBSb-virgin-queens-2,taiwan,16,34,18,-0.160464672193246,3,0,0,3
LOC105194585,8,3QH,south_america,5,13,18,-0.584962500721156,3,0,0,3
LOC105194585,4,104W,south_america,5,9,18,0.263034405833794,3,0,0,3
LOC105194585,10,114CQT,south_america,8,18,18,-0.289506617194985,3,0,0,3
LOC105194585,10,Queen3,north_america,14,24,18,0.447458976971221,3,0,0,3
LOC105194585,9,Queen6,north_america,9,18,18,0,3,0,0,3
LOC105194585,2,114CQH,south_america,2,4,18,0,3,0,0,3
LOC105194585,5,114CQA,south_america,6,11,18,0.222392421336448,3,0,0,3
LOC105194585,0,111BQH,south_america,2,2,18,1.58496250072116,3,0,0,3
LOC105194585,29,111BQA,south_america,30,59,18,0.0473057147783568,3,0,0,3
LOC105194610,2,SBSb-virgin-queens-1,taiwan,6,8,6.5,1.22239242133645,0,0,0,0
LOC105194610,1,SBSb-virgin-queens-3,taiwan,4,5,6.5,1.32192809488736,0,0,0,0
LOC105194610,1,SBSb-virgin-queens-2,taiwan,5,6,6.5,1.58496250072116,0,0,0,0
LOC105194610,1,SBSb-virgin-queens-4,taiwan,6,7,6.5,1.8073549220576,0,0,0,0
LOC105194663,24,SBSb-virgin-queens-3,taiwan,22,46,32.5,-0.120294233717712,0,0,0,0
LOC105194663,18,Queen3,north_america,14,32,32.5,-0.341036917835067,0,0,0,0
LOC105194663,16,Queen6,north_america,13,29,32.5,-0.280107919192735,0,0,0,0
LOC105194663,38,SBSb-virgin-queens-2,taiwan,26,64,32.5,-0.53051471669878,0,0,0,0
LOC105194663,14,Queen5,north_america,10,24,32.5,-0.447458976971221,0,0,0,0
LOC105194663,16,Queen1,north_america,17,33,32.5,0.082462160191973,0,0,0,0
LOC105194663,22,Queen2,north_america,12,34,32.5,-0.823122237915921,0,0,0,0
LOC105194663,23,SBSb-virgin-queens-1,taiwan,20,43,32.5,-0.192645077942396,0,0,0,0
LOC105194663,16,Queen4,north_america,12,28,32.5,-0.387023123109247,0,0,0,0
LOC105194663,15,SBSb-virgin-queens-4,taiwan,15,30,32.5,0,0,0,0,0
LOC105194672,13,114CQT,south_america,31,44,59.5,1.1926450779424,0,0,0,0
LOC105194672,1,114CQA,south_america,1,2,59.5,0,0,0,0,0
LOC105194672,8,114CQH,south_america,10,18,59.5,0.289506617194985,0,0,0,0
LOC105194672,10,112W,south_america,22,32,59.5,1.06413033741972,0,0,0,0
LOC105194672,24,114W,south_america,28,52,59.5,0.214124805352847,0,0,0,0
LOC105194672,98,SBSb-virgin-queens-3,taiwan,85,183,59.5,-0.203091865377512,0,0,0,0
LOC105194672,31,Queen3,north_america,29,60,59.5,-0.0931094043914815,0,0,0,0
LOC105194672,117,SBSb-virgin-queens-2,taiwan,126,243,59.5,0.106041637410325,0,0,0,0
LOC105194672,55,112BQT,south_america,70,125,59.5,0.342392197447078,0,0,0,0
LOC105194672,4,112BQH,south_america,12,16,59.5,1.37851162325373,0,0,0,0
LOC105194672,106,111BQT,south_america,100,206,59.5,-0.0832555036493522,0,0,0,0
LOC105194672,114,SBSb-virgin-queens-4,taiwan,104,218,59.5,-0.131244533278253,0,0,0,0
LOC105194672,4,111BQH,south_america,6,10,59.5,0.485426827170242,0,0,0,0
LOC105194672,26,Queen6,north_america,23,49,59.5,-0.169925001442312,0,0,0,0
LOC105194672,38,Queen2,north_america,35,73,59.5,-0.115477217419936,0,0,0,0
LOC105194672,64,SBSb-virgin-queens-1,taiwan,68,132,59.5,0.0861566437497146,0,0,0,0
LOC105194672,10,3QH,south_america,12,22,59.5,0.241008099503795,0,0,0,0
LOC105194672,83,118QA,south_america,76,159,59.5,-0.125530882083859,0,0,0,0
LOC105194672,24,104W,south_america,22,46,59.5,-0.120294233717712,0,0,0,0
LOC105194672,31,43QT,south_america,26,57,59.5,-0.245112497836531,0,0,0,0
LOC105194672,36,Queen1,north_america,23,59,59.5,-0.624490864907794,0,0,0,0
LOC105194672,103,112BQA,south_america,124,227,59.5,0.265344566520995,0,0,0,0
LOC105194672,30,3QA,south_america,28,58,59.5,-0.0962153152593032,0,0,0,0
LOC105194672,209,118QT,south_america,168,377,59.5,-0.313366081383938,0,0,0,0
LOC105194672,4,43QH,south_america,4,8,59.5,0,0,0,0,0
LOC105194672,21,Queen5,north_america,28,49,59.5,0.398549376490275,0,0,0,0
LOC105194672,33,Queen4,north_america,31,64,59.5,-0.0874628412503394,0,0,0,0
LOC105194672,52,3QT,south_america,44,96,59.5,-0.236067358233524,0,0,0,0
LOC105194672,32,43QA,south_america,31,63,59.5,-0.0443941193584534,0,0,0,0
LOC105194672,4,3BW,south_america,7,11,59.5,0.678071905112638,0,0,0,0
LOC105194672,72,28W,south_america,68,140,59.5,-0.0813001021018482,0,0,0,0
LOC105194672,30,118QH,south_america,34,64,59.5,0.175086706558091,0,0,0,0
LOC105194672,16,111BQA,south_america,62,78,59.5,1.88981708224958,0,0,0,0
LOC105194672,16,43CW,south_america,18,34,59.5,0.160464672193246,0,0,0,0
LOC105194675,22,3QA,south_america,17,39,30,-0.3536369546147,1,0,0,1
LOC105194675,54,111BQA,south_america,58,112,30,0.101283335837182,1,0,0,1
LOC105194675,3,3BW,south_america,7,10,30,1,1,0,0,1
LOC105194675,1,111BQH,south_america,7,8,30,2,1,0,0,1
LOC105194675,3,3QH,south_america,1,4,30,-1,1,0,0,1
LOC105194675,28,SBSb-virgin-queens-1,taiwan,26,54,30,-0.103093492964104,1,0,0,1
LOC105194675,59,SBSb-virgin-queens-2,taiwan,50,109,30,-0.234465253637023,1,0,0,1
LOC105194675,52,SBSb-virgin-queens-4,taiwan,52,104,30,0,1,0,0,1
LOC105194675,20,118QT,south_america,25,45,30,0.308122295362332,1,0,0,1
LOC105194675,47,SBSb-virgin-queens-3,taiwan,48,95,30,0.0297473433940519,1,0,0,1
LOC105194675,9,118QH,south_america,13,22,30,0.485426827170242,1,0,0,1
LOC105194675,19,28W,south_america,21,40,30,0.137503523749935,1,0,0,1
LOC105194675,3,43QH,south_america,2,5,30,-0.415037499278844,1,0,0,1
LOC105194675,16,43QT,south_america,14,30,30,-0.180572245641821,1,0,0,1
LOC105194675,12,Queen1,north_america,10,22,30,-0.241008099503795,1,0,0,1
LOC105194675,10,114CQT,south_america,6,16,30,-0.652076696579693,1,0,0,1
LOC105194675,21,118QA,south_america,23,44,30,0.125530882083859,1,0,0,1
LOC105194675,16,114W,south_america,14,30,30,-0.180572245641821,1,0,0,1
LOC105194675,17,114CQA,south_america,20,37,30,0.222392421336448,1,0,0,1
LOC105194675,25,43QA,south_america,24,49,30,-0.0565835283663674,1,0,0,1
LOC105194675,25,104W,south_america,13,38,30,-0.893084796083488,1,0,0,1
LOC105194675,11,Queen6,north_america,16,27,30,0.502500340529183,1,0,0,1
LOC105194675,4,114CQH,south_america,12,16,30,1.37851162325373,1,0,0,1
LOC105194675,11,112BQT,south_america,10,21,30,-0.125530882083859,1,0,0,1
LOC105194675,18,112W,south_america,19,37,30,0.0740005814437768,1,0,0,1
LOC105194675,16,Queen3,north_america,14,30,30,-0.180572245641821,1,0,0,1
LOC105194675,3,112BQH,south_america,4,7,30,0.321928094887362,1,0,0,1
LOC105194675,18,3QT,south_america,9,27,30,-0.925999418556223,1,0,0,1
LOC105194675,10,Queen5,north_america,10,20,30,0,1,0,0,1
LOC105194675,14,Queen4,north_america,14,28,30,0,1,0,0,1
LOC105194675,14,Queen2,north_america,20,34,30,0.485426827170242,1,0,0,1
LOC105194675,13,43CW,south_america,16,29,30,0.280107919192735,1,0,0,1
LOC105194675,20,111BQT,south_america,31,51,30,0.60768257722124,1,0,0,1
LOC105194675,17,112BQA,south_america,32,49,30,0.874469117916141,1,0,0,1
LOC105194690,3,SBSb-virgin-queens-4,taiwan,9,12,13.5,1.32192809488736,0,0,0,0
LOC105194690,5,Queen6,north_america,12,17,13.5,1.11547721741994,0,0,0,0
LOC105194690,4,Queen5,north_america,9,13,13.5,1,0,0,0,0
LOC105194690,7,SBSb-virgin-queens-2,taiwan,11,18,13.5,0.584962500721156,0,0,0,0
LOC105194690,6,Queen2,north_america,8,14,13.5,0.362570079384708,0,0,0,0
LOC105194690,2,SBSb-virgin-queens-1,taiwan,8,10,13.5,1.58496250072116,0,0,0,0
LOC105194690,6,Queen3,north_america,9,15,13.5,0.514573172829758,0,0,0,0
LOC105194690,6,Queen4,north_america,6,12,13.5,0,0,0,0,0
LOC105194690,12,SBSb-virgin-queens-3,taiwan,6,18,13.5,-0.893084796083488,0,0,0,0
LOC105194690,4,Queen1,north_america,9,13,13.5,1,0,0,0,0
LOC105194763,7,114W,south_america,8,15,18.5,0.169925001442312,0,0,0,0
LOC105194763,10,114CQT,south_america,14,24,18.5,0.447458976971221,0,0,0,0
LOC105194763,31,114CQA,south_america,18,49,18.5,-0.752072486556414,0,0,0,0
LOC105194763,18,112W,south_america,12,30,18.5,-0.547487795302493,0,0,0,0
LOC105194763,24,112BQT,south_america,20,44,18.5,-0.251538766995965,0,0,0,0
LOC105194763,4,114CQH,south_america,4,8,18.5,0,0,0,0,0
LOC105194763,1,SBSb-virgin-queens-2,taiwan,1,2,18.5,0,0,0,0,0
LOC105194763,49,112BQA,south_america,54,103,18.5,0.137503523749935,0,0,0,0
LOC105194763,4,3BW,south_america,4,8,18.5,0,0,0,0,0
LOC105194763,1,Queen5,north_america,1,2,18.5,0,0,0,0,0
LOC105194763,2,Queen1,north_america,2,4,18.5,0,0,0,0,0
LOC105194763,1,3QH,south_america,8,9,18.5,2.16992500144231,0,0,0,0
LOC105194763,26,111BQT,south_america,17,43,18.5,-0.584962500721156,0,0,0,0
LOC105194763,9,111BQH,south_america,6,15,18.5,-0.514573172829758,0,0,0,0
LOC105194763,1,SBSb-virgin-queens-3,taiwan,3,4,18.5,1,0,0,0,0
LOC105194763,1,SBSb-virgin-queens-1,taiwan,1,2,18.5,0,0,0,0,0
LOC105194763,10,112BQH,south_america,8,18,18.5,-0.289506617194985,0,0,0,0
LOC105194763,9,3QA,south_america,10,19,18.5,0.137503523749935,0,0,0,0
LOC105194763,24,43QT,south_america,2,26,18.5,-3.05889368905357,0,0,0,0
LOC105194763,18,28W,south_america,16,34,18.5,-0.160464672193246,0,0,0,0
LOC105194763,4,43QH,south_america,1,5,18.5,-1.32192809488736,0,0,0,0
LOC105194763,41,111BQA,south_america,28,69,18.5,-0.534336427651188,0,0,0,0
LOC105194763,1,Queen6,north_america,1,2,18.5,0,0,0,0,0
LOC105194763,18,43QA,south_america,4,22,18.5,-1.92599941855622,0,0,0,0
LOC105194763,5,118QH,south_america,4,9,18.5,-0.263034405833794,0,0,0,0
LOC105194763,16,104W,south_america,12,28,18.5,-0.387023123109247,0,0,0,0
LOC105194763,1,SBSb-virgin-queens-4,taiwan,2,3,18.5,0.584962500721156,0,0,0,0
LOC105194763,20,Queen2,north_america,21,41,18.5,0.067114195858537,0,0,0,0
LOC105194763,9,Queen3,north_america,8,17,18.5,-0.15200309344505,0,0,0,0
LOC105194763,15,3QT,south_america,8,23,18.5,-0.830074998557688,0,0,0,0
LOC105194763,16,Queen4,north_america,14,30,18.5,-0.180572245641821,0,0,0,0
LOC105194763,13,43CW,south_america,2,15,18.5,-2.22239242133645,0,0,0,0
LOC105194763,20,118QT,south_america,17,37,18.5,-0.222392421336448,0,0,0,0
LOC105194763,12,118QA,south_america,12,24,18.5,0,0,0,0,0
LOC105195701,12,3QT,south_america,7,19,19,-0.700439718141092,0,0,0,0
LOC105195701,6,Queen5,north_america,8,14,19,0.362570079384708,0,0,0,0
LOC105195701,8,118QT,south_america,8,16,19,0,0,0,0,0
LOC105195701,3,3QA,south_america,9,12,19,1.32192809488736,0,0,0,0
LOC105195701,16,SBSb-virgin-queens-3,taiwan,26,42,19,0.667424660913129,0,0,0,0
LOC105195701,20,111BQT,south_america,24,44,19,0.251538766995964,0,0,0,0
LOC105195701,14,SBSb-virgin-queens-1,taiwan,16,30,19,0.180572245641821,0,0,0,0
LOC105195701,4,118QH,south_america,1,5,19,-1.32192809488736,0,0,0,0
LOC105195701,5,111BQH,south_america,2,7,19,-1,0,0,0,0
LOC105195701,3,3QH,south_america,9,12,19,1.32192809488736,0,0,0,0
LOC105195701,12,104W,south_america,21,33,19,0.758991900496205,0,0,0,0
LOC105195701,6,Queen1,north_america,6,12,19,0,0,0,0,0
LOC105195701,0,3BW,south_america,1,1,19,1,0,0,0,0
LOC105195701,10,Queen4,north_america,8,18,19,-0.289506617194985,0,0,0,0
LOC105195701,20,SBSb-virgin-queens-2,taiwan,26,46,19,0.362570079384708,0,0,0,0
LOC105195701,12,43QT,south_america,6,18,19,-0.893084796083488,0,0,0,0
LOC105195701,5,112BQH,south_america,1,6,19,-1.58496250072116,0,0,0,0
LOC105195701,15,112BQT,south_america,15,30,19,0,0,0,0,0
LOC105195701,27,111BQA,south_america,24,51,19,-0.163498732282879,0,0,0,0
LOC105195701,11,114W,south_america,7,18,19,-0.584962500721156,0,0,0,0
LOC105195701,2,114CQH,south_america,2,4,19,0,0,0,0,0
LOC105195701,11,118QA,south_america,10,21,19,-0.125530882083859,0,0,0,0
LOC105195701,19,28W,south_america,14,33,19,-0.415037499278844,0,0,0,0
LOC105195701,8,43CW,south_america,12,20,19,0.53051471669878,0,0,0,0
LOC105195701,10,Queen3,north_america,9,19,19,-0.137503523749935,0,0,0,0
LOC105195701,18,SBSb-virgin-queens-4,taiwan,18,36,19,0,0,0,0,0
LOC105195701,10,Queen2,north_america,12,22,19,0.241008099503795,0,0,0,0
LOC105195701,1,43QH,south_america,5,6,19,1.58496250072116,0,0,0,0
LOC105195701,11,112W,south_america,11,22,19,0,0,0,0,0
LOC105195701,18,114CQA,south_america,25,43,19,0.452512204697507,0,0,0,0
LOC105195701,7,Queen6,north_america,9,16,19,0.321928094887362,0,0,0,0
LOC105195701,10,43QA,south_america,17,27,19,0.710493382805015,0,0,0,0
LOC105195701,2,114CQT,south_america,3,5,19,0.415037499278844,0,0,0,0
LOC105195701,60,112BQA,south_america,43,103,19,-0.471305718925589,0,0,0,0
