gene_id,lfcs_allele_bias,padj_allele_bias,lfcs_social_bias,padj_social_bias
LOC105203029,-1.21638324753605,0.397836494391834,1.26812284848264,0.406938651725947
LOC105203031,-0.166523463932436,0.999525128080171,-0.459186268902075,0.754609502309147
LOC105203032,-0.412952216981468,0.550885335913998,0.346704178173241,0.873025957906251
LOC105203033,0.256112326407534,0.947223866981317,-0.262729334832306,0.893314576582057
LOC105203034,0.376905272359485,0.276643811237307,-0.134301228097326,0.943420486931557
LOC105203035,0.0777995943730121,1,0.207698050121614,0.919518973169231
LOC105203036,-0.184254383405031,0.999525128080171,0.0394050443294279,0.986236471758205
LOC105203037,0.0824735380798551,0.999525128080171,0.685539172269896,0.572104941173447
LOC105203038,0.0278737758940509,1,-0.145426837950613,0.935891556915301
LOC105203039,-0.0295560000678925,1,0.234210920859715,0.89897043069035
LOC105203040,0.417389623184541,0.743935046853798,-0.578054522242267,0.735831591080785
LOC105203041,-0.38958459400981,0.999525128080171,0.949985913413792,0.344800860314171
LOC105203044,-0.0220587909717601,1,-1.04247083533739,0.471036027323721
LOC105203046,0.293204963743428,0.999525128080171,-0.888101199589048,0.4544409657228
LOC105203048,0.0267371818543643,1,-0.121262796146125,0.950733603016507
LOC105203049,-0.298559488843433,0.852203123155117,0.612737242680528,0.762506630912362
LOC105203050,-0.0593471156479739,0.999525128080171,-0.309331053277114,0.861209486238617
LOC105203051,-0.228704417903512,0.999525128080171,-0.25662828223861,0.890569410430564
LOC105203052,-0.088709448674958,0.999525128080171,-0.233772658025054,0.885933631675351
LOC105203053,-0.0279822726193918,1,0.0176541133025784,0.994991140115734
LOC105203055,0.140174609437022,0.999525128080171,-0.272668045058672,0.921951827917056
LOC105203056,0.161349161348246,0.999525128080171,-0.0623234588643002,0.981132449426041
LOC105203057,0.209792969588185,0.999525128080171,-0.228270670365635,0.892946535186333
LOC105203059,0.653290222797641,0.822177652833445,1.76341626883182,0.0249524729552803
LOC105203060,0.0082049862375822,1,0.618659653576117,0.671313421276204
LOC105203061,0.390158575730095,0.666410393293857,-0.781638346330975,0.546097650634688
LOC105203063,0.172096234454805,0.999525128080171,1.32871462247985,0.307822091842377
LOC105203064,-0.00749701922615966,1,1.22844732692707,0.400209903882852
LOC105203065,1.97829172125861,1.38560838970146e-06,-1.3381135349532,0.233452249326699
LOC105203067,-0.176093114419736,0.999525128080171,0.873683785746176,0.471024679283398
LOC105203068,-0.0380529008375143,1,0.352522492038306,0.915192733597721
LOC105203069,0,1,-0.0800611961226111,0.971568983242552
LOC105203071,-0.249938943974539,0.999525128080171,1.15811456004194,0.244656330178836
LOC105203072,0.22368414620043,0.909169203588355,-0.13591298889118,0.948564749719898
LOC105203073,-0.386284779004439,0.999525128080171,0.115854003550218,0.96183363151299
LOC105203074,-0.475651710299049,0.19562640465289,-0.410978149288622,0.80733601034295
LOC105203076,0.860054809945384,0.524857800666501,0.155015940538962,0.946314431651315
LOC105203077,0.751337727194016,0.3138801557264,0.654185203126293,0.732424214538837
LOC105203079,0.528226596711827,0.96635667811393,0.824105126498092,0.654344517838323
LOC105203080,0.0999615492119276,0.999525128080171,1.20002074999519,0.324455664121021
LOC105203081,0.194259952371239,0.999525128080171,0.262282268778391,0.886098168631336
LOC105203082,0.416896925893264,0.52572733836538,0.463253111697427,0.742811729169649
LOC105203085,-5.15551452957713e-15,1,-1.84274454690674,0.269642636983497
LOC105203086,-2.94456783541891,4.09151604441497e-13,2.52718549877564,0.000194099593291416
LOC105203090,0.722107453021075,0.514125518500256,0.494875069599936,0.738485770208977
LOC105203091,0.591674987882147,0.0261223740418059,-1.77218685847999,0.030174668662264
LOC105203092,-0.0339655603555989,1,-1.38521402844387,0.307610467949208
LOC105203095,0.0270568281489208,1,0.0821666985421617,0.976198259398036
LOC105203096,0.716657249676567,0.561012248288554,0.415258192414433,0.793824228314729
LOC105203097,-0.32533932955152,0.630565280110441,-0.327147631202587,0.86834232443496
LOC105204968,-0.315535367806701,0.999525128080171,0.392950541673796,0.899073354480472
LOC105204969,1.76935372502314,0.00872660793488039,0.0800561851010734,0.977755960014993
LOC105206526,0.215632323458203,0.999525128080171,1.32776174040712,0.404136296572168
LOC105206540,0.363554816858012,0.674310038100839,-0.115089649357148,0.950733603016507
LOC105206549,0.125617735741437,0.999525128080171,-0.405908324017088,0.850505412574299
LOC105206559,-0.256960754185838,0.999525128080171,-0.0690878479596101,0.98300066460129
LOC105206574,0.670494218543708,0.274120098597941,-1.11899758246507,0.437645131769138
LOC105206598,-0.0656217480465154,1,-0.688640145783325,0.699559734963862
LOC105206612,1.17469264322688,0.281814959547931,-1.14957454290126,0.339621796166987
LOC105206620,-0.155450687657773,0.95462264495942,-0.222656094555459,0.893232476403194
LOC105206630,-1.07719430943523,0.462916622123949,0.195148243580165,0.921951827917056
LOC105206635,0.274756074266934,0.924866510203365,-1.94742261280549,0.0091725211530111
LOC105206689,-0.0920642971643311,0.999525128080171,-0.392117763971688,0.808724037665038
LOC105206711,0.211033900175806,0.999525128080171,0.761696831172853,0.543989572963423
LOC105207370,0.48177062102802,0.916243522724381,-0.577220452140321,0.722572325189715
LOC105207387,-0.238328159630458,0.999525128080171,-0.326040094463695,0.870393548404808
LOC105207396,-0.115053748420182,0.999525128080171,-0.824264488104167,0.510763826087367
LOC105207402,0.165941799878996,0.916243522724381,-0.688557151591711,0.575868233284509
LOC105207412,-0.60425989716533,0.394742596563336,0.0497305509960386,0.983422506571451
LOC105207423,-0.610735344870717,0.916243522724381,0.973360369309841,0.689555411420506
LOC105207434,0.183388141771546,0.999525128080171,0.561418777390777,0.742012830342437
LOC105207450,0.0499331011704868,0.999525128080171,3.26647842241543,6.93521681131548e-05
LOC105207460,0.0603010658793849,1,0.187227967593515,0.925083443155252
LOC105207466,1.36389903125938,0.346317001682823,-0.174487775640903,0.933723438064286
LOC105207481,-0.0783435124669685,0.999525128080171,1.630100723617,0.0529725470476724
LOC105207492,1.18548541021762,0.0261223740418059,-1.24605010165877,0.156218508874451
