refseq_id,body_part,median_expression,littleb_expression,bigB_expression,sample_id,population,total_expression,lfc_SB-Sb,significant
LOC105193128,whole_body_queen_taiwan,5.99721137867817,1.82359455272446,3.66233302330263,SBSb-virgin-queens-4,taiwan,5.48592757602709,0.723519114490083,no
LOC105193128,whole_body_queen_taiwan,5.99721137867817,2.13337992829912,0,SBSb-virgin-queens-1,taiwan,2.13337992829912,-1.64771970984345,no
LOC105193128,whole_body_queen_taiwan,5.99721137867817,4,8,SBSb-virgin-queens-3,taiwan,12,0.84799690655495,no
LOC105193128,whole_body_queen_taiwan,5.99721137867817,2.85166549504416,3.65682968628509,SBSb-virgin-queens-2,taiwan,6.50849518132925,0.273865704473311,no
LOC105193129,whole_body_queen_taiwan,13.8687529457825,9.11797276362229,5.49349953495394,SBSb-virgin-queens-4,taiwan,14.6114722985762,-0.639852157637482,no
LOC105193129,whole_body_queen_taiwan,13.8687529457825,9,10,SBSb-virgin-queens-3,taiwan,19,0.137503523749935,no
LOC105193129,whole_body_queen_taiwan,13.8687529457825,0,1.03199484332629,SBSb-virgin-queens-1,taiwan,1.03199484332629,1.02289674093044,no
LOC105193129,whole_body_queen_taiwan,13.8687529457825,8.55499648513248,4.57103710785636,SBSb-virgin-queens-2,taiwan,13.1260335929888,-0.778309416892748,no
LOC105193130,whole_body_queen_taiwan,3.03199484332629,2.85166549504416,1.82841484314254,SBSb-virgin-queens-2,taiwan,4.6800803381867,-0.445488679612038,no
LOC105193130,whole_body_queen_taiwan,3.03199484332629,0,2.06398968665257,SBSb-virgin-queens-1,taiwan,2.06398968665257,1.61541144117924,no
LOC105193130,whole_body_queen_taiwan,3.03199484332629,0,1.83116651165131,SBSb-virgin-queens-4,taiwan,1.83116651165131,1.50139660211161,no
LOC105193130,whole_body_queen_taiwan,3.03199484332629,2,2,SBSb-virgin-queens-3,taiwan,4,0,no
LOC105193131,whole_body_queen_taiwan,1.432381293293,0.95055516501472,0.914207421571271,SBSb-virgin-queens-2,taiwan,1.86476258658599,-0.0271376335436875,no
LOC105193131,whole_body_queen_taiwan,1.432381293293,0,0.915583255825657,SBSb-virgin-queens-4,taiwan,0.915583255825657,0.937783730098295,no
LOC105193131,whole_body_queen_taiwan,1.432381293293,0,1,SBSb-virgin-queens-3,taiwan,1,1,no
LOC105193131,whole_body_queen_taiwan,1.432381293293,1.06668996414956,1.03199484332629,SBSb-virgin-queens-1,taiwan,2.09868480747585,-0.0244252372222371,no
LOC105193132,whole_body_queen_taiwan,32.7353829292551,16.4123509745201,21.0584148839901,SBSb-virgin-queens-4,taiwan,37.4707658585102,0.341218117279943,no
LOC105193132,whole_body_queen_taiwan,32.7353829292551,20.2671093188416,17.5439123365469,SBSb-virgin-queens-1,taiwan,37.8110216553885,-0.197678300381134,no
LOC105193132,whole_body_queen_taiwan,32.7353829292551,15.2088826402355,6.3994519509989,SBSb-virgin-queens-2,taiwan,21.6083345912344,-1.13129431713368,no
LOC105193132,whole_body_queen_taiwan,32.7353829292551,12,16,SBSb-virgin-queens-3,taiwan,28,0.387023123109247,no
LOC105193134,whole_body_queen_taiwan,2.84658871486427,0.95055516501472,2.74262226471381,SBSb-virgin-queens-2,taiwan,3.69317742972853,0.940164646489563,no
LOC105193134,whole_body_queen_taiwan,2.84658871486427,1,1,SBSb-virgin-queens-3,taiwan,2,0,no
LOC105193134,whole_body_queen_taiwan,2.84658871486427,6.40013978489736,6.19196905995772,SBSb-virgin-queens-1,taiwan,12.5921088448551,-0.0411657084252941,no
LOC105193134,whole_body_queen_taiwan,2.84658871486427,0.911797276362229,0.915583255825657,SBSb-virgin-queens-4,taiwan,1.82738053218789,0.002854179526889,no
LOC105193135,whole_body_queen_taiwan,11.1723981387402,1.82359455272446,3.66233302330263,SBSb-virgin-queens-4,taiwan,5.48592757602709,0.723519114490083,no
LOC105193135,whole_body_queen_taiwan,11.1723981387402,2,2,SBSb-virgin-queens-3,taiwan,4,0,no
LOC105193135,whole_body_queen_taiwan,11.1723981387402,10.6668996414956,6.19196905995772,SBSb-virgin-queens-1,taiwan,16.8588687014533,-0.697962511151223,no
LOC105193135,whole_body_queen_taiwan,11.1723981387402,12.3572171451914,7.31365937257017,SBSb-virgin-queens-2,taiwan,19.6708765177615,-0.684063922563374,no
LOC105193137,whole_body_queen_taiwan,2.49772111869406,0.911797276362229,0.915583255825657,SBSb-virgin-queens-4,taiwan,1.82738053218789,0.002854179526889,no
LOC105193137,whole_body_queen_taiwan,2.49772111869406,0.95055516501472,0.914207421571271,SBSb-virgin-queens-2,taiwan,1.86476258658599,-0.0271376335436875,no
LOC105193137,whole_body_queen_taiwan,2.49772111869406,2,3,SBSb-virgin-queens-3,taiwan,5,0.415037499278844,no
LOC105193137,whole_body_queen_taiwan,2.49772111869406,1.06668996414956,2.06398968665257,SBSb-virgin-queens-1,taiwan,3.13067965080213,0.568089463026571,no
LOC105193139,whole_body_queen_taiwan,0.97527758250736,0.95055516501472,0,SBSb-virgin-queens-2,taiwan,0.95055516501472,-0.963884800806843,no
LOC105193139,whole_body_queen_taiwan,0.97527758250736,0,1.03199484332629,SBSb-virgin-queens-1,taiwan,1.03199484332629,1.02289674093044,no
LOC105193139,whole_body_queen_taiwan,0.97527758250736,1,0,SBSb-virgin-queens-3,taiwan,1,-1,no
LOC105193139,whole_body_queen_taiwan,0.97527758250736,0,0,SBSb-virgin-queens-4,taiwan,0,0,no
LOC105193142,whole_body_queen_taiwan,0.97527758250736,0,1.03199484332629,SBSb-virgin-queens-1,taiwan,1.03199484332629,1.02289674093044,no
LOC105193142,whole_body_queen_taiwan,0.97527758250736,0,0,SBSb-virgin-queens-4,taiwan,0,0,no
LOC105193142,whole_body_queen_taiwan,0.97527758250736,0.95055516501472,0,SBSb-virgin-queens-2,taiwan,0.95055516501472,-0.963884800806843,no
LOC105193142,whole_body_queen_taiwan,0.97527758250736,1,0,SBSb-virgin-queens-3,taiwan,1,-1,no
LOC105193144,whole_body_queen_taiwan,7.63202978955063,3.20006989244868,2.06398968665257,SBSb-virgin-queens-1,taiwan,5.26405957910125,-0.455001894485993,no
LOC105193144,whole_body_queen_taiwan,7.63202978955063,3.64718910544892,15.5649153490362,SBSb-virgin-queens-4,taiwan,19.2121044544851,1.83370057296375,no
LOC105193144,whole_body_queen_taiwan,7.63202978955063,3,7,SBSb-virgin-queens-3,taiwan,10,1,no
LOC105193144,whole_body_queen_taiwan,7.63202978955063,0,1.82841484314254,SBSb-virgin-queens-2,taiwan,1.82841484314254,1.49999373551223,no
LOC105193145,whole_body_queen_taiwan,46.3017982155926,18,17,SBSb-virgin-queens-3,taiwan,35,-0.0780025120012732,no
LOC105193145,whole_body_queen_taiwan,46.3017982155926,29.8673189961877,13.4159329632417,SBSb-virgin-queens-1,taiwan,43.2832519594294,-1.09841597456957,no
LOC105193145,whole_body_queen_taiwan,46.3017982155926,36.1210962705594,20.112563274568,SBSb-virgin-queens-2,taiwan,56.2336595451273,-0.814137570361672,no
LOC105193145,whole_body_queen_taiwan,46.3017982155926,29.1775128435913,20.1428316281645,SBSb-virgin-queens-4,taiwan,49.3203444717558,-0.513305299713016,no
LOC105193214,whole_body_queen_taiwan,137.446421134726,113.069136199853,58.8237060695983,SBSb-virgin-queens-1,taiwan,171.892842269452,-0.931119299908057,no
LOC105193214,whole_body_queen_taiwan,137.446421134726,52,51,SBSb-virgin-queens-3,taiwan,103,-0.027480736422107,no
LOC105193214,whole_body_queen_taiwan,137.446421134726,2.85166549504416,1.82841484314254,SBSb-virgin-queens-2,taiwan,4.6800803381867,-0.445488679612038,no
LOC105193214,whole_body_queen_taiwan,137.446421134726,116.710051374365,91.5583255825657,SBSb-virgin-queens-4,taiwan,208.268376956931,-0.34680284789287,no
LOC105193215,whole_body_queen_taiwan,1.932381293293,1.06668996414956,1.03199484332629,SBSb-virgin-queens-1,taiwan,2.09868480747585,-0.0244252372222371,no
LOC105193215,whole_body_queen_taiwan,1.932381293293,1,1,SBSb-virgin-queens-3,taiwan,2,0,no
LOC105193215,whole_body_queen_taiwan,1.932381293293,0.95055516501472,0.914207421571271,SBSb-virgin-queens-2,taiwan,1.86476258658599,-0.0271376335436875,no
LOC105193215,whole_body_queen_taiwan,1.932381293293,0.911797276362229,0.915583255825657,SBSb-virgin-queens-4,taiwan,1.82738053218789,0.002854179526889,no
LOC105193216,whole_body_queen_taiwan,2.04934240373792,1.06668996414956,1.03199484332629,SBSb-virgin-queens-1,taiwan,2.09868480747585,-0.0244252372222371,no
LOC105193216,whole_body_queen_taiwan,2.04934240373792,1,1,SBSb-virgin-queens-3,taiwan,2,0,no
LOC105193216,whole_body_queen_taiwan,2.04934240373792,0,0.915583255825657,SBSb-virgin-queens-4,taiwan,0.915583255825657,0.937783730098295,no
LOC105193216,whole_body_queen_taiwan,2.04934240373792,1.90111033002944,0.914207421571271,SBSb-virgin-queens-2,taiwan,2.81531775160071,-0.59985799540809,no
LOC105193217,whole_body_queen_taiwan,19.6885759816852,6.40013978489736,17.5439123365469,SBSb-virgin-queens-1,taiwan,23.9440521214442,1.32532122346618,taiwan
LOC105193217,whole_body_queen_taiwan,19.6885759816852,4.55898638181115,12.8181655815592,SBSb-virgin-queens-4,taiwan,17.3771519633703,1.31367235177917,taiwan
LOC105193217,whole_body_queen_taiwan,19.6885759816852,5,17,SBSb-virgin-queens-3,taiwan,22,1.58496250072116,taiwan
LOC105193217,whole_body_queen_taiwan,19.6885759816852,1.90111033002944,13.7131113235691,SBSb-virgin-queens-2,taiwan,15.6142216535985,2.34242529209556,taiwan
LOC105193218,whole_body_queen_taiwan,8.80667917876008,3.80222066005888,3.65682968628509,SBSb-virgin-queens-2,taiwan,7.45905034634397,-0.0443535767359868,no
LOC105193218,whole_body_queen_taiwan,8.80667917876008,4.55898638181115,3.66233302330263,SBSb-virgin-queens-4,taiwan,8.22131940511377,-0.253769790189339,no
LOC105193218,whole_body_queen_taiwan,8.80667917876008,3.20006989244868,6.19196905995772,SBSb-virgin-queens-1,taiwan,9.3920389524064,0.775973478688016,no
LOC105193218,whole_body_queen_taiwan,8.80667917876008,5,6,SBSb-virgin-queens-3,taiwan,11,0.222392421336448,no
LOC105193219,whole_body_queen_taiwan,152.4552256345,38.4008387093841,22.7038865531783,SBSb-virgin-queens-1,taiwan,61.1047252625624,-0.733102713373494,no
LOC105193219,whole_body_queen_taiwan,152.4552256345,87.4510751813543,62.1661046668465,SBSb-virgin-queens-2,taiwan,149.617179848201,-0.485729073224338,no
LOC105193219,whole_body_queen_taiwan,152.4552256345,85.7089439780495,69.58432744275,SBSb-virgin-queens-4,taiwan,155.293271420799,-0.296832931513549,no
LOC105193219,whole_body_queen_taiwan,152.4552256345,86,74,SBSb-virgin-queens-3,taiwan,160,-0.214124805352848,no
LOC105193220,whole_body_queen_taiwan,547.738107223995,335.5413977013,195.934816746691,SBSb-virgin-queens-4,taiwan,531.476214447991,-0.773065788034389,no
LOC105193220,whole_body_queen_taiwan,547.738107223995,384.024286665947,305.345278804805,SBSb-virgin-queens-2,taiwan,689.369565470752,-0.329790833781067,no
LOC105193220,whole_body_queen_taiwan,547.738107223995,118.402586020601,86.6875668394081,SBSb-virgin-queens-1,taiwan,205.090152860009,-0.445389879290293,no
LOC105193220,whole_body_queen_taiwan,547.738107223995,324,240,SBSb-virgin-queens-3,taiwan,564,-0.431406571685855,no
LOC105193222,whole_body_queen_taiwan,6.93654742350181,3.64718910544892,1.83116651165131,SBSb-virgin-queens-4,taiwan,5.47835561710023,-0.714961750708274,no
LOC105193222,whole_body_queen_taiwan,6.93654742350181,4.7527758250736,3.65682968628509,SBSb-virgin-queens-2,taiwan,8.40960551135869,-0.304910132589468,no
LOC105193222,whole_body_queen_taiwan,6.93654742350181,1,2,SBSb-virgin-queens-3,taiwan,3,0.584962500721156,no
LOC105193222,whole_body_queen_taiwan,6.93654742350181,4.26675985659824,4.12797937330515,SBSb-virgin-queens-1,taiwan,8.39473922990338,-0.0385252209114001,no
LOC105193223,whole_body_queen_taiwan,7.19507644673123,0,2.74262226471381,SBSb-virgin-queens-2,taiwan,2.74262226471381,1.90404944729641,no
LOC105193223,whole_body_queen_taiwan,7.19507644673123,6,2,SBSb-virgin-queens-3,taiwan,8,-1.22239242133645,no
LOC105193223,whole_body_queen_taiwan,7.19507644673123,4.26675985659824,4.12797937330515,SBSb-virgin-queens-1,taiwan,8.39473922990338,-0.0385252209114001,no
LOC105193223,whole_body_queen_taiwan,7.19507644673123,4.55898638181115,1.83116651165131,SBSb-virgin-queens-4,taiwan,6.39015289346246,-0.973425245720793,no
LOC105193224,whole_body_queen_taiwan,8.74671201868961,0.95055516501472,2.74262226471381,SBSb-virgin-queens-2,taiwan,3.69317742972853,0.940164646489563,no
LOC105193224,whole_body_queen_taiwan,8.74671201868961,5,2,SBSb-virgin-queens-3,taiwan,7,-1,no
LOC105193224,whole_body_queen_taiwan,8.74671201868961,5.47078365817337,5.49349953495394,SBSb-virgin-queens-4,taiwan,10.9642831931273,0.00505575446497445,no
LOC105193224,whole_body_queen_taiwan,8.74671201868961,5.3334498207478,5.15997421663143,SBSb-virgin-queens-1,taiwan,10.4934240373792,-0.0400672352609365,no
LOC105193225,whole_body_queen_taiwan,0.97527758250736,0.95055516501472,0,SBSb-virgin-queens-2,taiwan,0.95055516501472,-0.963884800806843,no
LOC105193225,whole_body_queen_taiwan,0.97527758250736,1.06668996414956,0,SBSb-virgin-queens-1,taiwan,1.06668996414956,-1.04732197815267,no
LOC105193225,whole_body_queen_taiwan,0.97527758250736,1,0,SBSb-virgin-queens-3,taiwan,1,-1,no
LOC105193225,whole_body_queen_taiwan,0.97527758250736,0.911797276362229,0,SBSb-virgin-queens-4,taiwan,0.911797276362229,-0.934929550571406,no
LOC105193226,whole_body_queen_taiwan,0.957791627912829,0,0.915583255825657,SBSb-virgin-queens-4,taiwan,0.915583255825657,0.937783730098295,no
LOC105193226,whole_body_queen_taiwan,0.957791627912829,0,0.914207421571271,SBSb-virgin-queens-2,taiwan,0.914207421571271,0.936747167263155,no
LOC105193226,whole_body_queen_taiwan,0.957791627912829,0,1.03199484332629,SBSb-virgin-queens-1,taiwan,1.03199484332629,1.02289674093044,no
LOC105193226,whole_body_queen_taiwan,0.957791627912829,1,0,SBSb-virgin-queens-3,taiwan,1,-1,no
LOC105193227,whole_body_queen_taiwan,1.91369026609394,1,1,SBSb-virgin-queens-3,taiwan,2,0,no
LOC105193227,whole_body_queen_taiwan,1.91369026609394,0.911797276362229,0.915583255825657,SBSb-virgin-queens-4,taiwan,1.82738053218789,0.002854179526889,no
LOC105193227,whole_body_queen_taiwan,1.91369026609394,1.06668996414956,1.03199484332629,SBSb-virgin-queens-1,taiwan,2.09868480747585,-0.0244252372222371,no
LOC105193227,whole_body_queen_taiwan,1.91369026609394,0,0.914207421571271,SBSb-virgin-queens-2,taiwan,0.914207421571271,0.936747167263155,no
LOC105193228,whole_body_queen_taiwan,17.1631386885342,5.47078365817337,10.0714158140822,SBSb-virgin-queens-4,taiwan,15.5421994722556,0.774827377347447,no
LOC105193228,whole_body_queen_taiwan,17.1631386885342,4,8,SBSb-virgin-queens-3,taiwan,12,0.84799690655495,no
LOC105193228,whole_body_queen_taiwan,17.1631386885342,6.40013978489736,12.3839381199154,SBSb-virgin-queens-1,taiwan,18.7840779048128,0.854878252372262,no
LOC105193228,whole_body_queen_taiwan,17.1631386885342,7.60444132011776,18.2841484314254,SBSb-virgin-queens-2,taiwan,25.8885897515432,1.16426201209448,no
LOC105193229,whole_body_queen_taiwan,24.4567112342005,14,13,SBSb-virgin-queens-3,taiwan,27,-0.0995356735509144,no
LOC105193229,whole_body_queen_taiwan,24.4567112342005,14.5887564217957,7.32466604660526,SBSb-virgin-queens-4,taiwan,21.9134224684009,-0.905041539888544,no
LOC105193229,whole_body_queen_taiwan,24.4567112342005,17.109992970265,10.9704890588553,SBSb-virgin-queens-2,taiwan,28.0804820291202,-0.597303890942206,no
LOC105193229,whole_body_queen_taiwan,24.4567112342005,10.6668996414956,7.22396390328401,SBSb-virgin-queens-1,taiwan,17.8908635447796,-0.504515393252287,no
LOC105193230,whole_body_queen_taiwan,14.297404561176,3.80222066005888,3.65682968628509,SBSb-virgin-queens-2,taiwan,7.45905034634397,-0.0443535767359868,no
LOC105193230,whole_body_queen_taiwan,14.297404561176,10,7,SBSb-virgin-queens-3,taiwan,17,-0.459431618637297,no
LOC105193230,whole_body_queen_taiwan,14.297404561176,7.46682974904692,4.12797937330515,SBSb-virgin-queens-1,taiwan,11.5948091223521,-0.723431420755923,no
LOC105193230,whole_body_queen_taiwan,14.297404561176,12.7651618690712,7.32466604660526,SBSb-virgin-queens-4,taiwan,20.0898279156765,-0.725557272045349,no
LOC105193231,whole_body_queen_taiwan,60.6723075679303,29.8673189961877,33.0238349864412,SBSb-virgin-queens-1,taiwan,62.8911539826288,0.140465581058755,no
LOC105193231,whole_body_queen_taiwan,60.6723075679303,34.6482965017647,23.8051646514671,SBSb-virgin-queens-4,taiwan,58.4534611532318,-0.523192603768751,no
LOC105193231,whole_body_queen_taiwan,60.6723075679303,26,26,SBSb-virgin-queens-3,taiwan,52,0,no
LOC105193231,whole_body_queen_taiwan,60.6723075679303,34.2199859405299,29.2546374902807,SBSb-virgin-queens-2,taiwan,63.4746234308106,-0.219238034791796,no
LOC105193233,whole_body_queen_taiwan,0.957791627912829,0,0.915583255825657,SBSb-virgin-queens-4,taiwan,0.915583255825657,0.937783730098295,no
LOC105193233,whole_body_queen_taiwan,0.957791627912829,2.13337992829912,0,SBSb-virgin-queens-1,taiwan,2.13337992829912,-1.64771970984345,no
LOC105193233,whole_body_queen_taiwan,0.957791627912829,0,0.914207421571271,SBSb-virgin-queens-2,taiwan,0.914207421571271,0.936747167263155,no
LOC105193233,whole_body_queen_taiwan,0.957791627912829,0,1,SBSb-virgin-queens-3,taiwan,1,1,no
LOC105193804,whole_body_queen_taiwan,6.22952517317198,1.06668996414956,3.09598452997886,SBSb-virgin-queens-1,taiwan,4.16267449412842,0.986888288316849,no
LOC105193804,whole_body_queen_taiwan,6.22952517317198,2.73539182908669,5.49349953495394,SBSb-virgin-queens-4,taiwan,8.22889136404063,0.797736613507932,no
LOC105193804,whole_body_queen_taiwan,6.22952517317198,3.80222066005888,3.65682968628509,SBSb-virgin-queens-2,taiwan,7.45905034634397,-0.0443535767359868,no
LOC105193804,whole_body_queen_taiwan,6.22952517317198,1,4,SBSb-virgin-queens-3,taiwan,5,1.32192809488736,no
LOC105193806,whole_body_queen_taiwan,1.51599742166314,1.82359455272446,0.915583255825657,SBSb-virgin-queens-4,taiwan,2.73917780855012,-0.559749213054689,no
LOC105193806,whole_body_queen_taiwan,1.51599742166314,0.95055516501472,0,SBSb-virgin-queens-2,taiwan,0.95055516501472,-0.963884800806843,no
LOC105193806,whole_body_queen_taiwan,1.51599742166314,0,1.03199484332629,SBSb-virgin-queens-1,taiwan,1.03199484332629,1.02289674093044,no
LOC105193806,whole_body_queen_taiwan,1.51599742166314,1,1,SBSb-virgin-queens-3,taiwan,2,0,no
LOC105193807,whole_body_queen_taiwan,2.36958890427506,0.95055516501472,0.914207421571271,SBSb-virgin-queens-2,taiwan,1.86476258658599,-0.0271376335436875,no
